title,company,location,link
빅데이터 강사 - 메가스터디교육그룹 메가IT아카데미,커리어게이트,서울 강남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=618a0176b1220105
데이터 엔지니어,크로스앵글,서울 여의도,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=ae15250b0a7f47e0
영상처리 Software FAE 경력,소니코리아,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=b720807a7cbf6d10
(Search&Clova) Clova 음성인식 기술 개발 경력사원 모집,NAVER,성남 정자동,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=4942a8c35ffccd85
Senior Data Scientist - AWS Professional Services,Amazon Web Services Korea LLC,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=37da5b148b2d3ef4
성장하는 핀테크 스타트업 BackEnd Developer 경력직,웨이브릿지,서울 강남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=f8ee4cfdf4dd6934
이상탐지팀- 웹프로그래머,Nexon,성남 분당구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=4a426e3ffacd161c
IC 설계자동화 (EDA) 소프트웨어 (XMODEL) 모델 개발자 / 응용 엔지니어 (AE),사이언티픽아날로그,서울 서초구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=48ff23ac8982670a
[펜타시큐리티] IT 웹보안제품 개발자,펜타시큐리티시스템,서울 영등포구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=25454744384b8aa2
모바일 어플리케이션 백엔드 개발자,위아프렌즈,서울 노원구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=bf2cc4de27465bc3
백엔드 플랫폼 엔지니어 - Devops (경력),펍지,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=c0d0864dfaa84124
"(주)트윔 개발자(경력직) 빅데이터,영상처리,머신비전/AI 딥러닝 (강남/동탄근무)",트윔,경기도 화성,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=3c0eadee94a3c835
[해외취업] 라쿠스루 _ 서버사이드 엔지니어,글로벌터치코리아,대한민국,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=288fe3ae93f852ab
DBA담당자,해커스,서울 강남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=1f7f2b48cf91125b
데이터베이스 설계 및 데이터 분석,토이스미스,서울 마포구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=6923904fcc788570
[해외취업] IT 애플리케이션 개발 엔지니어,리엔에스티,대한민국,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=451df85c49f0c9f4
TOAST Cloud 운영 및 기술지원,NHN,성남 판교역,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=ad07d6a330fb619a
Senior Specialist Consultant - AI/ML,Amazon Web Services Korea LLC,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=b51ca785a45edf17
[경력]서버 개발 담당자,선데이토즈,성남 분당구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=b39044f681e9d472
백엔드 개발자 (경력),크로스앵글,서울 여의도,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=af5683389907a8c9
[커피프랜차이즈기업]그룹 계열사 웹 어플리케이션 개발 (팀장급),커리어셀파,성남 분당구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=f74f5a81686860b5
파이썬 중급개발자,퓨쳐위즈,서울 강남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=5ee29e41129934a3
Platform/BSP SW APPS Engineering - Engineer/Sr. Engineer,Qualcomm,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=103175b04a715b9b
Sales Manager (Born in the Cloud),Hewlett Packard Enterprise,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=4a51996b0442a445
키친엑스 자동화 기계관련 일 함께할 인재.(IOT시스템 구축),키친엑스,서울 갈월동,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=564ab7bb971c3486
웹 개발 경력자 정규직,우루루,서울 강남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=735148843348470b
2020 신입생 ICT/바이오 하이테크 대졸자 취업연계 과정,한국폴리텍대학융합기술교육원,성남 분당구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=ca7da7655917c156
"Python/Java,Spark 기반 개발 및 웹개발자 (경력/신입) 정규직",아이티존,대전 유성구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=7e759712f25537da
인프라 관리/운영 웹 애플리케이션 개발자,Nexon,성남 분당구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=692486e7a2b0522e
[금천구/벤처기업] 정규직 안드로이드 개발자,KIAC,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=47b611532dc1ee8e
8퍼센트 경력 개발자,8퍼센트,서울 종로구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=464ef95516a5fa5c
파이썬SW 금융분야 특화 챗봇 개발 함께 할 엔지니어,파운트,서울 충정로역,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=ffd9cedb23e97344
AI Algorithm Developer,펄핏,서울 강남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=88b7dece067cd1c6
"컴퓨터, 프로그래밍 강사 신입/경력 정규직",잼코딩목동캠퍼스,서울 양천구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=ec21b31c5071934c
"Solutions Architect II - AI/ML Specialist, AWS Korea",Amazon Web Services Korea LLC,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=6a52fffb245d6613
모바일앱 분석툴 유저해빗 웹개발자,유저해빗,서울 마포구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=100bfdb71c3c4fde
고성능 게임 피드백 서버 개발,Nexon,성남 분당구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=952e0a8d9bac4aea
Cloud Infrastructure Architect,Amazon Web Services Korea LLC,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=6c193b454226bc93
다크어벤저3 서버프로그래머 (경력3년이상),Nexon,성남 분당구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=9610a215e43c2810
[경력] 회계 감사 디지털 전문가 - DPP,삼정 KPMG,서울 강남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=5104262b441217e5
Cloud Storage Architect 국내 IT 대기업,국내 IT 대기업,서울특별시,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=703240f1af245dde
"Solutions Architect II - AMAZON Web Services, Korea",Amazon Web Services Korea LLC,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=3796c8a31a447383
[기술기획] 기술기획 개발자,한국카카오은행,성남 분당구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=d1899493ea77dee5
데이터 개발 및 관리 운영자,에스비씨엔,서울 영등포구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=155f9ec0ce645831
대기업 영상보안 네트워크 프로토콜 SW 개발 정규직,인파트너스,서울 서초구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=b4f6d8a8517cf6f7
WaveBridge BackEnd Developer 경력직,웨이브릿지,서울 강남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=ea7a7ab6e15151c1
[장애인만 채용],로완,서울 상암동,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=b7cdc6f73ca95a75
[KSTEC] RPA 시스템 개발 경력사원,지식시스템,성남 분당구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=fa305c0df75baf54
(주)엘솔루 웹개발자,㈜엘솔루,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=f96c6c892a013cf0
[Mobile] 데이터 개발 (인프라),펍지,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=57efbc3513f8842b
[경력]밸런스 기획 담당자,JANDISOFT,서울 영등포구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=c7c59d54b02de0a0
"웹사이트운영, Trading System운영 외 신입/경력 정규직, 인턴",케이제이글로비스케이알,서울 강남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=566ede42b3bbefbd
바이오스타트기업 신약센터 연구원 빅데이터 AI분석,커리어셀파,서울 마포구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=1582932edb72c68f
S/W 신규 장비 개발 엔지니어,세미티에스,수원 영통구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=a171aaa46f49208f
개발팀장 (의료영상 기반 상용 SW),애니메디솔루션,서울 송파구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=1b84cc83217563a2
TOAST Cloud 플랫폼 및 서비스 개발,NHN,성남 판교역,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=ea2cf2a5e929b0ee
Sr. Data Architect - Data Lakes & Analytics,Amazon Web Services Korea LLC,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=39834f5337a56072
Software Engineer - Data Platform,펍지,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=e53e9a565e6d79df
Java/Jsp/Front-end/WEB 개발자,에코소프트,경기도,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=e6ed4f83454aa0c3
"IT 기획, 운영 (대리-과장급) 초빙 - 유명 유통사",로이스에이치알,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=b4e795fb8e6fd0ed
[정규직/본사근무] PHP 웹 개발자 (경력),이랜서,서울 강남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=194a28e271f583b3
[구직 Platform] Frontend 개발 전문가 급구,ES GROUP,서울 강남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=cde86e099a2a4639
[구직 Platform] Frontend 개발 전문가 급구,에이아이앤잡,서울 강남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=eabd2f2876b50a04
SW전문위원(20년 이상) 및 해외영업 과차장급 컨설턴트(경력 7년 이상),한국컨설팅산업협회,서울 강남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=d6a2c8d60ad1662c
정보계(빅데이터) 시스템 IT 개발,케이뱅크은행,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=6f12a9aab17ec9b6
Big Data Engineer,휴먼디지털,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=6863b8ecbee9cb28
"모바일 앱 서버 개발(Java, Python)",휴먼디지털,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=16dff836029458af
Web 개발(이커머스 파트)_PHP/CodeIgniter/Javascript,버드뷰,서울 마포구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=3292e81e43884c67
가상화폐 개발 경력자,휴먼디지털,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=eb524bae20ec458a
Solutions Architect III - AWS Korea,Amazon Web Services Korea LLC,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=8fc5722cb9223fea
가상화폐 프로그래머,휴먼디지털,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=527ede840149154c
"Linux 경력 계약직, 프리랜서, 알바",퀀텀솔루션,성남 분당구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=91a29bad63359f3f
Front end 개발자,브릭,성남 분당구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=cac18e6bcbee5a21
[구직 Platform] Java Backend 개발자 급구,에이아이앤잡,서울 강남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=e8dbc25154e298a2
서버 구축 및 관리 & PHP RESTFUL API 백엔드 개발자,캐시파이,서울 마포구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=172fb63f77af453f
"JAVA, 펌웨어(Firmware) 경력 정규직, 계약직, 프리랜서",가온시스템즈,서울 강서구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=8932156496476611
웹 개발 Java·JSP 경력사원,핀마트,서울 금천구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=720358989de4d717
"Partner Solutions Architect III, Analytics Specialist",Amazon Web Services Korea LLC,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=7a837beac7ac8bcd
AI(인공지능) 개발자,휴먼디지털,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=d498993697237b33
Computer Vision for Robotics,현대자동차,대한민국,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=7853dae7ffc97bbe
Software Engineer for Mobility,현대자동차,대한민국,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=f424a57a83e53831
Junior Open Source Intelligence Analyst,Barbaricum,경기도 평택,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=ef431e3d9b4f3f4c
Computational Linguist - AI (Natural Language Reasoning),MIND AI,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=2bdd2465542edd04
2019 카카오 개발자 겨울 인턴십 ( 연계형),카카오페이,대한민국,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=7945a0d89423d660
"신입 개발자(Python, jsp) 채용",오픈이노베이션랩,대전 유성구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=d3b7b8e80f0e9e8f
"DevOps Engineer JAVA, Python, Ruby, Node.js","15년 연혁의 시스템소프트웨어 개발,공급,홈페이지 구축,모바일컨텐츠서비스 개발 및 공급업체",서울 강남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=f856430ae22f90c1
Field Application Engineer (FAE),LUCID Vision Labs,대한민국,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=56b86f7a1dc1dfe7
AI Scientist - Symbolic AI (Natural Language Reasoning),MIND AI,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=7b96b63ac704d98a
Senior Business Analysis (Strategic Planning),Coupang,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=5f3b7800e776da58
Technical Writer,SendBird,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=e5c63f4e86ceefda
Data Analyst,"Miso, Inc.",서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=c53eea74ccad7b07
WebRTC UC & Collaboration Developer,Ericsson,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=404ca05b36be1e83
Data Analyst (FC & Transportation),Coupang,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=872e4ef109d7872a
Data Scientist,Terra,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=83883bfd1f662d69
자동화 기계관련 일을 함께할 인재,키친엑스,서울특별시,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=f43c4f4e6a9ba205
주니어 데이터 엔지니어 / Junior Data Engineer,Bagelcode,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=65232d6e37b8f7fb
Data Scientist,Tapjoy,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=980af03df0416292
R&D 연구원,스칼라웍스,서울 금천구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=bffe75d1e38dbd6e
국내 리딩 SI 솔루션 기업 Data Scientist 포지션ASAP,국내 리딩 ISI 솔루션 기업,서울 강남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=86cda25730ac8b95
국내 리딩 SI 솔루션 기업 Data Scientist (제조)포지션ASAP,국내 리딩 SI솔루션 기업,서울 강남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=c71ce259812f9497
국내 메이저 SI기업 Data Scientist (제조) 포지션,국내 리딩 SI솔루션 기업,서울 송파구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=0bbd3c4da4852f79
농업생명과학대학 농생명과학공동기기원 연구원,서울대학교,서울 관악구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=ada0f99b0a5c3351
"Director, Business Analysis (Search and Discovery Analytics)",Coupang,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=eee7b30e222484ca
() Automotive 반도체 연구 개발 및 지원(FAE) 업무 - 상시 중,넥스트칩,성남 분당구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=b8e67dbfa474f096
"Principal, Business Analysis (Search and Discovery Analytics)",Coupang,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=8d0b3a79363b5a69
기업부설 연구소장,(주)솔루게이트,서울 가산동,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=481ee3d91db4e00c
Analog 설계 Logic 설계 Firmware 개발,하드웨어 및 펌웨어 시스템 솔루션 설계 및 개발,수원 영통역,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=9593a9ff08a55829
시스템통합(SI),씨엔씨네트웍스,전라남도 나주,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=257a122f363fde12
CRM 분석,인코리아 프로페셔널(헤드헌팅),서울 강남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=0e493900639e80e7
Junior Quant Trader,Byzantine Partners,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=c8933c2704ef3525
블록체인인터넷경제연구센터 위촉연구원,광주과학기술원,광주 북구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=3e80435be74cd28f
인간중심 지능형 시스템 연구실 위촉연구원,광주과학기술원,광주 북구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=2485e93043545d8a
